chapter,commentator,commentator_en,seq,lemma_zh,lemma_our_english,lemma_status,comment_chinese,comment_english
77,王弼,Wang Bi (d. 249 CE),1,損不足以奉有餘孰能有餘以奉天下唯有道者是以聖人為而不恃功成而不處其不欲見賢,"Who has more than enough, and offers it up to the world? Only those who are with the Tao. Therefore the sage acts yet relies on nothing. The work is done, and they do not stay in it. They have no wish to appear exceptional.",aligned to our base text,言唯能處盈而全虚損有以□無和光同塵蕩而均者唯其道也是以聖人不欲示其賢以均天下七十八章〔案河上公注本此為任信章〕,
78,河上公,Heshang Gong (Han),1,其無以易之,"The yielding overcomes the strong. The soft overcomes the hard. No one in the world fails to know this,",aligned to our base text,夫攻堅強者無以易於水易入聲,
78,河上公,Heshang Gong (Han),2,弱之勝強,yet no one can follow it. So the sage says:,aligned to our base text,水能滅火隂陽消陽,
78,河上公,Heshang Gong (Han),3,柔之勝剛,yet no one can follow it. So the sage says:,aligned to our base text,舌柔齒剛齒先舌亡,
78,河上公,Heshang Gong (Han),4,天下莫不知,yet no one can follow it. So the sage says:,aligned to our base text,知柔弱者長久剛強者折傷也,
78,河上公,Heshang Gong (Han),5,莫能行,yet no one can follow it. So the sage says:,aligned to our base text,恥謙卑好強梁,
78,河上公,Heshang Gong (Han),6,受國之垢是謂社稷主,whoever takes on the filth of the state is the keeper of the soil and the grain. Whoever takes on the ill omen of the state,aligned to our base text,君能愛國垢濁者若江海不逆小流則能長保其社稷為一國君主也垢古口反,
78,河上公,Heshang Gong (Han),7,受國之不祥是謂天下王,whoever takes on the filth of the state is the keeper of the soil and the grain. Whoever takes on the ill omen of the state,aligned to our base text,君能引過自與代民受不祥之殃則可以王有天下,
78,河上公,Heshang Gong (Han),8,正言若反,is the ruler of the world. Words on the mark seem like their opposite.,aligned to our base text,此乃正直之言世人不知以為反言,
79,河上公,Heshang Gong (Han),1,和大怨,Settle a great grudge and some grudge always remains. How could that count as masterful?,aligned to our base text,殺人者死傷人者刑以相和報,
79,河上公,Heshang Gong (Han),2,必有餘怨,Settle a great grudge and some grudge always remains. How could that count as masterful?,aligned to our base text,任刑者失人情必有怨及於良人也,
79,河上公,Heshang Gong (Han),3,安可以為善,Settle a great grudge and some grudge always remains. How could that count as masterful?,aligned to our base text,言一人吁嗟則失天心安可以和怨為善也,
79,河上公,Heshang Gong (Han),4,是以聖人執左契,So the sage holds their half of the tally and never asks for the other.,aligned to our base text,古者聖人執左契合符信也無文書法律刻契合符以為信也,
79,河上公,Heshang Gong (Han),5,而不責於人,So the sage holds their half of the tally and never asks for the other.,aligned to our base text,但刻契之信不責人以他事也,
79,河上公,Heshang Gong (Han),6,有德司契,Those with integrity keep the tally. Those without integrity keep score.,aligned to our base text,有德之君司察契信而巳,
79,河上公,Heshang Gong (Han),7,無德司徹,Those with integrity keep the tally. Those without integrity keep score.,aligned to our base text,無德之君背其契言司人所失,
79,河上公,Heshang Gong (Han),8,天道無親常與善人,The way of nature plays no favorites. It stays with those who are masterful.,aligned to our base text,天道無有親踈唯與善人則與司契者也,
79,王弼,Wang Bi (d. 249 CE),1,和大怨必有餘怨,Settle a great grudge and some grudge always remains. How could that count as masterful?,aligned to our base text,不明理其契以致大怨已至而徳和之其傷不復故有餘怨也,
79,王弼,Wang Bi (d. 249 CE),2,安可以為善是以聖人執左契,Settle a great grudge and some grudge always remains. How could that count as masterful? So the sage holds their half of the tally and never asks for the other.,aligned to our base text,左契防怨之所由生也,
79,王弼,Wang Bi (d. 249 CE),3,而不責於人有徳司契,So the sage holds their half of the tally and never asks for the other. Those with integrity keep the tally. Those without integrity keep score.,aligned to our base text,有徳之人念思其契不念怨生而後責於人也,
79,王弼,Wang Bi (d. 249 CE),4,無徳司徹,Those with integrity keep the tally. Those without integrity keep score.,aligned to our base text,徹司人之過也,
79,王弼,Wang Bi (d. 249 CE),5,天道無親常與善人,The way of nature plays no favorites. It stays with those who are masterful.,aligned to our base text,,
80,河上公,Heshang Gong (Han),1,小國寡民,"A small state, few people. Let the people have tools that do the work of ten, of a hundred, yet no need to use them. Let the people find death heavy, and not move far away.",aligned to our base text,聖人雖治大國猶以為小儉約不奢泰民雖衆猶若寡少不敢勞之也,
80,河上公,Heshang Gong (Han),2,使有什伯,"A small state, few people. Let the people have tools that do the work of ten, of a hundred, yet no need to use them. Let the people find death heavy, and not move far away.",aligned to our base text,使民各有部曲什伯貴賤不相犯也,
80,河上公,Heshang Gong (Han),3,使民重死,"Though there are boats and carts, there is no call to travel in them. Though there are armor and weapons, there is no call to march them out.",aligned to our base text,君能為民興利除害各得其所則民重死而貪生也,
80,河上公,Heshang Gong (Han),4,而不逺徙,"Though there are boats and carts, there is no call to travel in them. Though there are armor and weapons, there is no call to march them out.",aligned to our base text,政令不煩則安其業故不逺遷徙離其常處,
80,河上公,Heshang Gong (Han),5,雖有舟轝無所乗之,"Let the people go back to keeping their records in knotted cord. They find their food sweet,",aligned to our base text,清静無為不作煩華不好出入游娯也,
80,河上公,Heshang Gong (Han),6,雖有甲兵無所陳之,"Let the people go back to keeping their records in knotted cord. They find their food sweet,",aligned to our base text,無怨惡於天下,
80,河上公,Heshang Gong (Han),7,使民復結繩而用之,"their clothes fine, their houses restful, their ways a pleasure.",aligned to our base text,去文反質信無欺也,
80,河上公,Heshang Gong (Han),8,甘其食,Neighboring states lie within sight of each other. They hear each other's chickens and dogs.,aligned to our base text,甘其蔬食不漁食百姓也,
80,河上公,Heshang Gong (Han),9,安其居,Neighboring states lie within sight of each other. They hear each other's chickens and dogs.,aligned to our base text,安其茅茨不好文飾之屋,
80,河上公,Heshang Gong (Han),10,樂其俗,Neighboring states lie within sight of each other. They hear each other's chickens and dogs.,aligned to our base text,樂其質朴之俗不轉移也樂音洛,
80,王弼,Wang Bi (d. 249 CE),1,小國寡民,"A small state, few people. Let the people have tools that do the work of ten, of a hundred, yet no need to use them. Let the people find death heavy, and not move far away.",aligned to our base text,國既小民又寡尚可使反古况國大民衆乎故舉小國而言也,
80,王弼,Wang Bi (d. 249 CE),2,使有什伯之器而不用〔案什伯下河上公注本及各本俱有人字〕,"A small state, few people. Let the people have tools that do the work of ten, of a hundred, yet no need to use them. Let the people find death heavy, and not move far away.",aligned to our base text,言使民雖有什伯之器而無所用何患不足也,
80,王弼,Wang Bi (d. 249 CE),3,使民重死而不逺徙,"Though there are boats and carts, there is no call to travel in them. Though there are armor and weapons, there is no call to march them out.",aligned to our base text,使民不用惟身是寳不貪貨賂故各安其居重死而不逺徙也,
81,河上公,Heshang Gong (Han),1,信言不美,Trustworthy words are not pretty. Pretty words are not trustworthy. Those who are masterful do not argue.,aligned to our base text,信者如其實不美者朴且質也,
81,河上公,Heshang Gong (Han),2,美言不信,Trustworthy words are not pretty. Pretty words are not trustworthy. Those who are masterful do not argue.,aligned to our base text,滋美之言者孳孳華詞不信者飾偽多空虚也,
81,河上公,Heshang Gong (Han),3,善者不辯,Those who argue are not masterful. Those who know have not heard it all.,aligned to our base text,善者以道修身不綵文也,
81,河上公,Heshang Gong (Han),4,辯者不善,Those who argue are not masterful. Those who know have not heard it all.,aligned to our base text,辯者謂巧言也不善者舌致患也山有玉掘其山水有珠濁其淵辯口多言亡其身,
81,河上公,Heshang Gong (Han),5,知者不博,Those who have heard it all do not know. The sage does not hoard.,aligned to our base text,知者謂知道之士不博者守一元也,
81,河上公,Heshang Gong (Han),6,博者不知,Those who have heard it all do not know. The sage does not hoard.,aligned to our base text,博者多見聞不知者失要真也,
81,河上公,Heshang Gong (Han),7,聖人不積,"Having done for others, they have more. Having given to others, they have more still.",aligned to our base text,聖人積德不積財有德以教愚有財以與貧也,
81,河上公,Heshang Gong (Han),8,既以與人己愈多,"Having done for others, they have more. Having given to others, they have more still.",aligned to our base text,既以財賄布施與人而財益多如日月之光無有盡時也,
81,河上公,Heshang Gong (Han),9,天之道利而不害,The way of nature benefits and does not harm. The way of the sage acts and does not contend.,aligned to our base text,天生萬物愛育之令長大無所傷害也,
81,河上公,Heshang Gong (Han),10,聖人之道為而不爭,The way of nature benefits and does not harm. The way of the sage acts and does not contend.,aligned to our base text,聖人法天所施為化成事就不與下爭功名故能全其聖功也,
81,王弼,Wang Bi (d. 249 CE),1,信言不美,Trustworthy words are not pretty. Pretty words are not trustworthy. Those who are masterful do not argue.,aligned to our base text,實在質也,
81,王弼,Wang Bi (d. 249 CE),2,美言不信,Trustworthy words are not pretty. Pretty words are not trustworthy. Those who are masterful do not argue.,aligned to our base text,本在樸也,
81,王弼,Wang Bi (d. 249 CE),3,善者不辯辯者不善知者不博,Those who argue are not masterful. Those who know have not heard it all. Those who have heard it all do not know. The sage does not hoard.,aligned to our base text,極在一也,
81,王弼,Wang Bi (d. 249 CE),4,博者不知聖人不積,"Those who have heard it all do not know. The sage does not hoard. Having done for others, they have more. Having given to others, they have more still.",aligned to our base text,無私自有唯善是與任物而已,
